id,is_deleted,account_id,record_type_id,name,description,stage_name,amount,probability,close_date,type,next_step,lead_source,is_closed,is_won,forecast_category,forecast_category_name,campaign_id,has_opportunity_line_item,is_split,pricebook_2_id,owner_id,created_date,created_by_id,last_modified_date,last_modified_by_id,system_modstamp,last_activity_date,push_count,last_stage_change_date,fiscal_quarter,fiscal_year,fiscal,contact_id,last_viewed_date,last_referenced_date,synced_quote_id,contract_id,has_open_activity,has_overdue_task,last_amount_changed_history_id,last_close_date_changed_history_id
60159782-c1cb-4237-9887-3a80e7c6857e,True,98dcc79d-e43d-40db-b0ae-f38d6d54d6c5,25860b31-8d5b-4858-8ee6-05839030a2e5,"Harper, Baker and Page opportunity","Reduce yet fund bag just adult. Particular add purpose record memory particularly.
Those attorney perhaps people radio. Baby hotel watch. Public so both successful usually participant treat free.",closed won,17091.94,69,2025-03-16,new business,Later win stage expert enjoy.,web,True,False,closed,pipeline,7557cbf4-c9fc-4f7d-9fb2-2ca2ae594c42,False,True,8f098d65-183c-4f79-964c-c2c1caa684f3,8871b7d6-d9df-4b93-bdd2-c0faf985c126,2024-03-02,edd9a97a-22bd-4427-9009-6b18dcee44b3,2024-05-12T15:51:54.655614,351d684f-27a1-43ec-b182-089ca2864dcb,2022-05-21T19:56:58.915780,2024-06-07T15:09:25.513514,8,2024-05-28T23:43:35.777147,3,2023,q4-2020,a10a18c2-0e93-428b-b86b-4998603040f0,2024-06-06T23:14:47.183837,2024-06-08T08:44:02.151595,d1bfdf75-223a-4177-9a59-e97647afbfc5,1ef89ad5-10aa-4797-80f6-4abbfc76f80c,True,True,bea9c9f6-112b-4d69-9dda-b46b859ddae5,41e02aa1-b3f3-4a4f-9765-4279a2491cd7
d9e1a9e4-32a3-4a74-8712-bd782b9f3985,False,d5900465-2dbc-4d05-8274-6192aca3906c,ec96edb3-b9ce-40d3-ac40-67507c0a5be7,"Frazier, Roberts and Lee opportunity","Town boy she third. Owner against expert Congress defense design fear issue. Often impact not again.
I doctor sure adult technology analysis occur.",qualification,413996.82,37,2025-04-04,existing business,Raise movie check person think recent medical table.,web,False,False,commit,closed,8a7bbdc6-03eb-4961-bea8-8fcd94078bc0,True,False,3364f72c-2d6d-4204-a1c0-9fb528ede6db,236a5fab-4cbd-436e-81ca-b435b88f8484,2022-07-07,2eee166b-40a4-4b02-be9f-2e87bb622540,2023-10-14T07:32:35.809552,8311a1a8-aa07-4178-9586-394b1c0f4b04,2024-03-15T15:31:45.253493,2024-06-18T03:37:05.915687,10,2024-02-07T19:02:46.925493,4,2023,q2-2020,7a98cb16-f495-46d0-9c70-a1edd6b7d408,2024-06-05T11:38:55.331032,2024-06-11T06:09:44.739968,f6350a9b-04c7-401f-8726-1fd65e969d78,ed168a08-b7ea-4876-8080-01069843d54e,False,True,e70c9c45-0d3e-4838-b377-28c3573ad9b2,a3016cdf-a2e3-4522-b4b7-7ce09d47b58d
2f4210dd-b47e-4318-a869-cdc5b02c8f7c,True,b1c90893-16c4-4818-842c-f6688d612d98,5cd3ffe9-df85-4084-8b7d-6abe07da7ed1,Osborn-Obrien opportunity,"Improve charge so chance officer. Policy generation run claim field everything spend.
Enter husband feel tell everybody ready. Short energy position direction help church.",needs analysis,83680.44,43,2025-01-11,existing business,Pass full wrong place matter long however.,phone inquiry,False,False,commit,closed,ff502514-97f5-43f0-b8a0-630e0294d092,True,True,931b6f9c-d41d-4aaf-8f9b-63bc0d31e69b,31f5ec21-970d-4b05-ae86-bf36e721f46b,2023-10-14,b4c11b0a-7e98-40fd-94ad-d06debca3e78,2023-12-18T20:04:05.512832,8f02449f-7911-440a-b129-5d08341bca70,2021-10-20T19:15:00.380802,2024-06-13T10:38:52.799316,5,2024-03-17T09:14:35.968036,1,2022,q2-2022,ffa7d20a-7934-497e-bfd5-ed48c7d64b5e,2024-06-09T11:36:32.494737,2024-06-02T05:09:15.170502,493ff88d-3f4f-4f6d-b1a0-c74fedab616d,4675d732-7268-4be7-865f-3272de6c2560,False,False,ada8a2bd-480f-4882-a52f-419c9d52c6a4,6fe4192c-33fa-43b8-9e0d-f6ed3b21b184
548195fe-6c6c-4215-8829-e70bb4f16614,False,e1a4be41-40e4-41d4-91cb-4529fb4b2a1b,79db1a1d-c3b0-4b84-9f32-eaefee6d2e34,"Lee, Rush and Martinez opportunity","Player read walk face modern. Prevent long amount away what.
Or scene city visit machine thousand but. Here rock suggest protect spend money. Dinner fire worry visit wait responsibility bring.",closed lost,490111.71,65,2025-03-15,existing business,High buy drive Congress thank visit threat key.,partner referral,True,True,best case,omitted,261b3066-b7e6-4873-b947-bd0d13360800,False,False,7b7d84ef-965c-4aeb-9956-becaf066c116,7128fd5a-0cfe-46b0-9c28-63a97c8dcf1e,2022-10-05,86b0e795-87ce-44b9-98a9-3e3daa7be6ab,2024-03-26T02:20:50.056540,bfcb5399-bee3-4153-b29e-8e633194b4c0,2021-02-11T13:53:47.835299,2024-06-02T23:09:49.221505,2,2024-06-12T23:29:18.874571,2,2022,q4-2020,c4a57d33-d3ee-4e79-9613-a733b59dc94e,2024-06-21T11:10:10.713916,2024-06-02T04:30:07.659987,6a5b5057-d825-479d-8e00-421aab799dc6,18255e5e-85d9-4935-9467-fcb3f29036c2,False,False,7579bb89-6e03-4c70-a9a4-54798fed690f,859b0011-bdc4-4be5-b0bb-c2f77a3d8cb6
1c841097-a945-4ff7-abda-271dbe386ef5,False,a48600fd-e8ea-483b-8370-8a611dcd8557,a7c85733-0080-48b9-aaec-f0f43c0fed56,Allen Group opportunity,"Case forward how. Size wonder human fish far. Project seat event make.
Senior debate later. Against go father thing remember war.",proposal/price quote,112612.28,42,2025-06-01,new business,Ability close personal particularly decade white.,other,True,False,best case,omitted,e81c7524-b3fa-4569-9f5e-587a6c2d932c,True,False,515ba60d-12f3-4e0f-bd32-cb84a8b4e394,d0860a55-7336-454d-9692-a6613a0f226c,2023-07-22,430bbf51-ceb9-4ea2-83e9-5464080bc578,2024-04-05T03:22:43.471827,a85779f0-e15e-417b-be11-0c6349f681d1,2021-01-22T23:40:58.295304,2024-06-07T05:53:54.701419,4,2024-03-14T20:45:57.369059,4,2021,q4-2023,62443e7d-ceae-45c2-8afa-2eb57ef908d5,2024-06-13T03:02:17.370714,2024-06-12T10:03:03.953873,e46570a1-a23a-4a58-8ce8-89819a5badd8,a1606ca3-c6e1-46d2-9e5e-e33e7577371e,False,True,e9848f5c-e917-459b-af47-bc199250ee85,4149be8e-4c3f-474d-904e-0f1e0ecfc04a
b65143af-e2db-441f-b3d3-55f760ba9281,False,bf52be3d-e57d-4af5-ae02-6e1c194531f9,c7f25a5f-b924-455f-b19a-ee5a8a3c9094,Galloway Ltd opportunity,Several hotel continue. Also if explain cell. Experience need data church subject keep institution.,proposal/price quote,474548.7,22,2024-07-16,existing business,Century similar capital everybody nice head hotel measure.,phone inquiry,False,False,closed,pipeline,f3fd994e-e003-4021-9ffc-ad0b170029c6,False,False,d8eeb1d7-69ba-429a-ba63-fcf7339dddeb,ac0b255d-f2c2-4294-83a7-a9b8ba4767ed,2023-08-19,567ee7d6-15a1-4bf3-8829-4adcf4deaf65,2024-06-06T09:44:36.928788,5e0c736c-adf3-4d9f-9595-c686909c7cde,2022-01-18T01:19:31.891065,2024-06-05T11:00:42.251869,8,2024-01-10T08:24:40.274616,4,2021,q2-2023,8d954487-3a22-46a9-8741-2b76ab9ca2b2,2024-06-14T22:25:35.892475,2024-06-21T12:33:02.559249,e9170eac-4982-44b9-91b5-f6791cfcdccc,404013f3-776a-4dcc-92c1-28f903e57695,False,True,52cf95f0-7d19-4884-af64-669e6aacb681,55b4511a-b7dd-4a02-a9c7-73a860f50e57
a50256e7-1820-4e22-a728-6be047f85cc0,False,a9153d1b-53f7-412e-8540-1f8338ca7403,0580a53a-c566-4b0b-ba42-20620051dfef,"Wells, Kennedy and Huffman opportunity","Condition state central someone amount player. Service picture appear shake bring.
Issue evening subject move single result address. Prove peace little hand environmental nearly hope.",needs analysis,486625.21,45,2024-12-24,new business,Account table agent discuss situation question fine.,purchased list,False,False,commit,closed,725f8279-1039-41dd-b67b-019e66b605a0,True,True,b28a3b6a-21cf-4180-aaf1-b40ad1cc1363,3fc68e73-01f6-4a28-ac44-27335ea04b97,2024-06-10,a6bafe91-8a65-4d5e-96f8-e4ea605df0af,2024-06-10T04:35:53.653972,6465a8dc-788b-4abe-ac6c-5dfbadcff1e6,2023-09-24T02:59:58.455219,2024-06-19T17:12:54.932074,5,2024-03-25T13:05:51.767457,4,2020,q3-2021,13bf1f1e-c278-46f3-b307-78c22280a459,2024-06-08T23:55:43.226879,2024-06-18T19:23:48.615817,7a2a901c-b3ca-44b5-ae77-86bac7c81807,14f3c541-0512-4304-90e5-e7503ca2ded3,False,False,c97f63e6-4a6e-42e5-970a-0ea1e87416dd,e8142719-8aa1-44e3-acba-039e876ed61f
c407257d-35c8-47c2-8d0c-f69cb02712df,False,d282f3ce-1d10-4806-a84c-59411aefeb53,d3464c9a-1879-4f9c-bfd0-f81b2d3bb0d2,"Mclean, Russell and Fowler opportunity","Evening chair issue main speech customer. Miss parent stuff we son.
Myself word certainly thank. Sit environment sit system. Probably every account star theory.",negotiation/review,243031.99,36,2024-12-02,existing business,Energy message do conference occur.,phone inquiry,False,False,best case,commit,9c75a8df-6f02-4aa1-b974-69bbb8f2a5f4,False,True,fb4328c4-be61-48c8-9a95-00756c6bfa6e,8c5c08c2-ceed-429a-85b2-08b10a4e5957,2023-08-27,18b628b0-7eba-4af2-9c52-85235c89dde4,2023-09-18T15:09:21.788917,00bb7d7a-3497-478a-b14a-2e9479dc5372,2021-01-04T22:25:38.745485,2024-06-20T15:22:07.158247,4,2024-06-13T13:14:21.591971,3,2021,q1-2021,90dab7e0-20e5-4501-8cc7-fbef9b693886,2024-06-15T18:56:42.964402,2024-06-20T23:01:57.931950,a3d6c022-fc1d-476e-8ce7-ba3807f46d8e,8dd7a46f-7669-49a9-91ac-5580e2c9d347,False,True,3ee664d0-045e-4f46-8e7c-d78aca5efe84,adf9f624-6bd7-4bfe-b418-1955e06e14f1
255fc536-49dd-4ca4-aaa2-5f31697c72e6,True,2132863c-bf85-4fba-a8be-d178b7f54047,e84f551c-ed78-4923-8b4a-9b2562b4c246,Adams LLC opportunity,"Garden big speak item series. Tend husband space nature look. Alone quickly maintain wonder.
Face sea dark ahead. No administration sure someone protect difference. Identify than record any drug.",prospecting,308788.24,24,2024-07-26,existing business,Visit morning like.,partner referral,False,False,commit,omitted,70e02c31-fd58-45e2-a772-dabf27261ee4,True,False,f3c41ac5-447e-4451-87e3-c7a473a85c22,7bd2b944-09e7-41b5-b9b5-77843f2de003,2023-03-29,91081662-2dcf-4c6a-93d7-f415d02a5c13,2023-05-07T10:53:55.715274,70673788-e649-4d0e-a7bb-fee8e47d0bfb,2022-10-02T23:00:28.657202,2024-06-19T06:16:05.653960,10,2024-05-10T01:28:58.503168,4,2020,q1-2020,9c435cf9-e7aa-483b-bce7-c686e54fed2f,2024-06-20T04:03:05.371180,2024-06-08T11:36:01.173897,53c1956f-9b50-46b4-abbb-1ed1885fe4a1,341ac48c-a212-4d16-99bc-eb4518a731e7,True,True,f9056244-215f-428e-accb-8ba163495aef,9cae94e7-79da-428f-b689-2c6952476353
b0740878-e596-4eec-9508-0db5d29af2c9,False,d5900465-2dbc-4d05-8274-6192aca3906c,90c85d14-62c5-4e2a-93d0-fe8c52fbfb65,Porter Ltd opportunity,"Dog when paper health. From business give court until charge. Trade sit evidence add.
Compare reach already pattern new. They attorney option focus actually. Seat foreign quickly grow wife.",closed lost,19140.32,45,2024-09-08,existing business,Wife agree back experience.,phone inquiry,False,False,pipeline,closed,fd1700de-35db-4bdb-9b79-c0942a6b08c2,False,True,bfa26019-88a9-4e6b-a698-a9ce51f7954c,ee158960-affa-4dfb-b6c0-0ded076e559c,2024-05-31,c6a93029-2e19-4841-9b65-78c437ef3eb9,2024-06-18T05:47:32.948123,7c5e1177-5df6-435f-a391-8ad59bd0c104,2022-02-16T18:22:05.545275,2024-06-12T08:09:08.619566,10,2024-03-02T00:56:25.009178,1,2023,q2-2020,be3247f8-3072-4c14-8670-d549c5812650,2024-06-09T09:30:03.992665,2024-06-02T16:24:39.165757,4fc57336-1a50-41f4-b99d-d41bcb1bccd4,5e6d011c-40ab-4762-803a-abae7bbc0fc9,False,False,5168108b-4840-4997-b4c5-eec88b039ecd,7943c247-0df7-488d-996f-1f1a40307fb3
bbb696b1-2456-4e8e-a6d8-97f32ca4c126,True,41661d8d-9aae-49d1-b3c6-87355cca024a,cffe4907-8f56-4b05-80d4-7769f6a4869a,Gamble-Waters opportunity,Activity difficult mind environment. Week medical hand shoulder imagine blue recognize. Factor pressure itself just grow suffer.,proposal/price quote,444545.65,77,2024-07-05,existing business,Measure pick government green attack.,web,False,False,closed,commit,8c9ad774-93d2-4b6e-8a98-079225a08bf9,True,False,fd04f09e-9c0a-4e7c-870f-cff97fe4fa24,8c53e73f-3b8b-4a4c-8372-793dbd2f351c,2022-08-23,d82d60b6-a1cc-4ebc-93cd-f93aa6f4b436,2024-01-10T13:16:36.078689,97aa748f-4fcc-43c8-a9d6-4d3bc947d999,2021-02-14T01:49:59.829839,2024-06-18T21:46:45.430552,3,2024-06-17T01:21:33.722176,2,2020,q1-2022,b1ad1449-fe3f-43bd-b01a-49b230950978,2024-06-12T22:38:27.348392,2024-06-10T22:57:46.556604,28960c86-5a22-4d11-bf84-66d2c609e32e,ed5987ee-77dd-453b-b11b-f2227f2b68ac,False,True,0ce6d3ab-4933-45af-90d0-1f1f827b6c42,c2e32fb5-d47c-433f-ac8e-23567eaa3111
37b66421-c437-4d99-be8d-4750f142d048,True,4847eac5-ad0e-4d90-8812-4b2e2acff0b2,c6e5f00d-5ef5-4196-880c-ca0564a1eb20,Murphy-Kirby opportunity,"Approach media early marriage against growth. Form southern item again.
Last must throw each. Arm use admit everybody. Later who recent owner final heavy involve. Artist system difficult half record.",proposal/price quote,244756.75,15,2024-10-17,existing business,Skin success Mrs tax.,web,True,True,commit,pipeline,a47e48d8-6266-4f39-ae62-12ab983d84a1,True,True,88e0cf04-8375-4ee5-a2ea-66a01ab6c5ad,7933a37e-05f0-4a99-a712-832d858dab8f,2024-02-20,f928c7b1-1e2a-42d9-b971-abafbb5c2a9e,2024-06-19T17:37:09.572366,7bd6a412-5099-4b2f-95d9-8f92f113275c,2024-02-15T13:34:50.719811,2024-06-10T06:03:11.334447,10,2024-02-12T02:40:48.047571,2,2023,q1-2023,5ecdaddc-04c6-4619-b288-1a5bc95192a6,2024-06-12T19:30:31.937865,2024-06-16T11:07:15.770823,d8e680d4-13e8-464b-9a57-2ffa09a1211f,305d704b-89b0-4aa0-b9b2-385fba6a2aa4,False,False,16f9f8d5-08be-451e-bebc-1462baab9ef4,4e4115e2-d328-4507-b573-7ea68f48b812
