id,is_deleted,master_record_id,name,type,record_type_id,parent_id,billingaddress,billingcity,billingcountry,billingcountrycode,billinggeocodeaccuracy,billinglatitude,billinglongitude,billingphonenumber,billingpostalcode,billingstate,billingstatecode,billingstreet,billing_geocode_accuracy,shippingaddress,shippingcity,shippingcountry,shippingcountrycode,shippinggeocodeaccuracy,shippinglatitude,shippinglongitude,shippingphonenumber,shippingpostalcode,shippingstate,shippingstatecode,shippingstreet,shipping_geocode_accuracy,phone,website,photo_url,industry,number_of_employees,description,owner_id,created_date,created_by_id,last_modified_date,last_modified_by_id,system_modstamp,last_activity_date,last_viewed_date,last_referenced_date,jigsaw,jigsaw_company_id,account_source,ownership,annual_revenue,account_number
9a01938f-5fc1-45ee-be4a-88b65845537e,True,78df5761-b4b7-4fc9-9415-c165f140ba8d,"Faulkner, Kim and Schmitt",technology partner,73a54c59-a4a1-4826-9013-2c44333ceb98,49b586de-d679-42ca-a4f9-0fce43bd0e6b,"900 Hayley Mount
Nelsonfurt, UT 92384",Lake Michaelborough,Belize,SL,nearaddress,-22.618167,65.798239,+1-626-878-4888x6346,50019,Kentucky,PR,812 Nancy Ferry,state,"13825 Green Island
Mannburgh, VI 83284",Nicolefort,Myanmar,GR,extendedzip,-64.001578,87.260620,776.420.4375x4841,08740,Hawaii,ID,6839 Beard Freeway Suite 904,block,(589)299-6100,http://www.hunter-bell.net/,https://dummyimage.com/890x894,engineering,2909,"Rock lot strong Mrs. As within allow their travel state late. His investment tree air message.
Natural month official article management conference ever. Treatment wind back head common rise.",94043263-ee2a-4f1b-a204-d7218d282286,2024-02-02,c5a719dd-1cd3-4a08-bcb5-9206a96782f1,2024-04-22T09:53:39.493457,8da35d84-287c-414d-9eb3-7acff697f9b6,2023-05-28T06:57:20.903692,2024-06-11T06:48:34.700108,2024-06-20T12:59:29.740096,2024-06-18T00:54:31.012810,327828,563777,purchased list,other,627157.96,191241
c36f800f-00ec-430b-91ee-0bf35d81e559,True,7a9ee84e-1382-4761-acb8-c9bc138271c1,Jordan-Roberts,installation partner,ebb94cfc-e784-4996-b8ce-5658e4031c18,c93dfc05-3037-4b3a-b818-cfbe0bcded54,"2101 Green Corner Apt. 380
Whiteview, MO 08950",North Sarahfort,Tanzania,KN,address,84.7283675,-19.786568,001-460-534-8577x7591,79344,Arkansas,IA,44659 Kathleen Turnpike,state,"82049 Murphy Views Suite 357
Anthonyland, MD 32195",Port Darleneberg,Norfolk Island,VE,street,-19.7356405,87.726417,2278571027,64413,Colorado,GA,521 Brown Well Apt. 542,extendedzip,(722)597-1740x2976,https://moody.biz/,https://dummyimage.com/268x337,hospitality,7874,Weight money gun. Far determine from control agent price suffer. Customer meeting even sure foot relationship husband everyone.,c033f5ab-c248-4bd7-86c7-beae204c8bd6,2022-12-08,f45eb7a6-fd6c-4ec5-8757-00f9e8babfec,2024-02-25T09:09:22.268593,a6493037-e5d4-49ae-b00c-667341e7d0d3,2023-07-20T18:21:33.641313,2024-06-13T01:31:22.770895,2024-06-04T01:22:22.601953,2024-06-15T05:01:42.020972,516237,267022,other,subsidiary,3522129.9,149893
d50f09ee-efd6-4ce4-a9ad-2c2b2a39d010,False,6bc60d56-b5d8-4533-98e8-de73d88ccefc,Chavez-Rodriguez,channel partner / reseller,5a8ad707-fb8a-4588-b8e3-500f2b6d5e76,1eb1c2b2-0b4d-42e4-ab3f-3711cf5aa701,"Unit 9385 Box 4685
DPO AP 67177",Ballmouth,Papua New Guinea,MK,county,-47.4234565,6.767608,767-952-1269,53192,West Virginia,ND,96326 Edwin Street,country,"5097 Robert Underpass Suite 891
Crawfordburgh, MH 06886",Brianbury,United Kingdom,FM,extendedzip,-30.0311395,-76.599635,001-490-674-3175x965,78700,Vermont,NJ,8126 Jones Expressway Apt. 405,extendedzip,+1-262-871-6439x55464,http://richard-hill.net/,https://placekitten.com/568/559,banking,8963,"Former owner involve phone although. Pressure wife owner dream marriage military. Perhaps necessary town media.
Near a why you form. Character water food easy foreign impact it.",fcc8e250-8d2c-41c1-8dc6-bb57c918cd0d,2023-06-06,7377d71d-afe5-43bd-8d8f-2a5f0883c14c,2024-04-04T10:36:49.939167,0ae6133f-2bd3-468c-ac6f-b8b5be6a4483,2023-05-01T08:11:56.563509,2024-06-02T17:38:46.056325,2024-06-04T17:37:10.866294,2024-06-10T08:36:23.936672,279728,384679,phone inquiry,private,9129623.83,293181
bf52be3d-e57d-4af5-ae02-6e1c194531f9,True,1ae98248-8045-4015-b0d4-d6256b7f60d8,Byrd-Payne,customer - direct,9a6aba60-cbff-4bc3-babb-0b4bc155f17b,876d1e43-d5be-40ce-93d6-c285b063cb96,"253 Chad Corners Suite 933
North Ann, MI 64142",Warrenport,Zimbabwe,MH,extendedzip,-16.937688,157.172155,886.220.8927x5598,98211,Kansas,IL,072 Nelson Square Apt. 299,street,"27659 Perez Circles Apt. 457
Grahamshire, PW 84825",New Elizabeth,French Polynesia,ET,state,-64.129415,161.160833,576-242-1265x97557,98736,Mississippi,NC,28650 Allison Branch,country,+1-469-654-7302,https://spencer.com/,https://picsum.photos/493/491,transportation,2917,"Two form try open. Argue art blue alone many.
Discover important above stop watch discussion catch. Green include debate recognize.
Rise clearly fall fund herself stock recently. Policy day leg.",240bdf3f-05c6-4746-bd67-e8aeb6b1a9da,2023-11-29,c2f90816-2018-4172-9eac-2fea7f65b30d,2024-01-16T04:21:37.412003,d78f694c-3dcd-45ef-9910-9485b852813d,2024-04-09T02:15:51.015802,2024-06-16T17:15:30.545104,2024-06-18T08:26:14.952330,2024-06-17T02:43:41.595394,940323,641012,purchased list,other,9166680.84,666180
1435599a-4a84-4d40-ab9c-e29862ff6518,False,859dea48-cfe6-4d20-a5c0-8e00000d3c3a,"Perkins, Maldonado and Lindsey",channel partner / reseller,44ced248-2491-419f-86a2-bf54dc77dc96,5a7d62c3-5cc3-48ae-98eb-74fae7f6411f,"76823 Timothy Lake Apt. 211
Blackside, WI 96700",North Sarah,Eritrea,KM,address,-18.4193055,-22.444921,001-998-501-2848,46616,Mississippi,IA,7859 Johnson Glen,county,"6188 Beth Union Apt. 690
Port Danielbury, ND 67543",Stanleymouth,Korea,GD,extendedzip,67.6107315,-171.248175,209-903-3519x8092,93777,Minnesota,DC,487 Jenkins Plains Apt. 421,zip,277-974-6925x18792,https://flynn.com/,https://placekitten.com/946/284,not for profit,4226,Peace face grow still food the. Argue president response article story significant ground. Time offer suggest.,eedfde90-7838-45fb-8e84-5809af5bade6,2022-12-10,99c76307-463f-40ca-bc3f-765d162b88bd,2023-04-04T13:58:49.419502,ad1b02e5-a6cf-4c12-a2f6-45590c087da6,2020-10-31T08:27:22.315737,2024-06-04T08:28:49.787565,2024-06-10T10:46:24.183675,2024-06-19T21:29:36.180825,239165,732440,other,private,9426552.65,348103
90837933-ea57-4dc6-8dd1-cb6f5c144368,False,9093b2d0-dd90-40d0-a3b3-660fd6adce43,Rivers PLC,installation partner,5bbdeac2-a72d-4f2c-946e-4bcae26f00ff,db38c40e-e782-46ee-ab64-b1ba9cd46a3c,"47391 Holmes Forge
Michellefurt, NJ 21842",Carrhaven,Andorra,MV,county,-66.551560,-31.689684,001-305-470-0603x8813,76408,Maryland,WA,032 Brian Trail Suite 763,street,"830 Mann Ferry Suite 958
Christopherstad, AL 50848",North Jermaine,Central African Republic,HR,nearaddress,-6.1132975,-121.189419,357.748.3277x61151,36772,Delaware,IN,7290 Mccoy Forge,county,288.301.5400x795,http://www.green.com/,https://placekitten.com/213/131,recreation,5878,Picture would cost whether Congress. Real magazine small animal rock college. Civil feeling computer perform professor set art significant.,ca9aefed-4958-4c3a-9e3f-6ea1fa27ecde,2023-04-02,3d03c78c-981b-441c-b964-1b055c9bec23,2023-06-02T10:12:01.766184,73e0eec1-1dbc-4e8c-8721-c150b2ae2c00,2021-06-26T08:55:58.939497,2024-06-20T14:25:32.884612,2024-06-05T23:39:20.949709,2024-06-12T20:41:05.043681,354477,113704,phone inquiry,other,4405526.01,700811
c258c697-2353-4a25-a555-f47e9dca19b5,False,92174d19-54fe-4587-93af-201a5877f690,Alexander PLC,customer - channel,580191a6-fd36-4cd6-adf4-5b35a9d74e71,bb1b59e6-16bf-437d-8d85-4c397971f7fc,"89572 John Divide
Martinezchester, TX 29186",Tracyborough,Niger,SR,block,4.500746,132.090998,(258)429-8603x799,16701,Kansas,MS,5668 Andrew Inlet,block,"97831 Greene Cove
Port Jenniferville, NE 54055",Lake Angelaburgh,Pakistan,BO,zip,-55.881034,55.972380,+1-987-772-2420x0483,04303,North Dakota,MO,20445 Adam Curve Suite 354,county,001-576-658-3291x518,http://freeman.biz/,https://picsum.photos/916/1006,food & beverage,9105,Station wind left evening left want she. Wonder traditional pattern. General people right just hand situation good.,f8bcf655-d6a3-494d-95c2-88c73607f21e,2022-10-11,929f17c2-bdd6-4dc9-9ea8-1ad76a2c55ec,2023-08-09T00:26:07.275980,e008b5c5-fe76-47bd-81a7-1e06b3a8153f,2020-08-12T08:18:03.566478,2024-06-10T11:32:41.140693,2024-06-15T02:19:31.781476,2024-06-05T22:56:42.740892,388948,574879,partner referral,public,7198098.16,473520
a284462b-b2f1-4128-a802-cdbab9d3c3b0,True,b27eb39c-e9c3-4d3d-a4f3-9a6039e439b1,"Ruiz, Martin and Edwards",other,9f79eea9-ea0d-44bd-a167-be0faab62acb,224fb283-0780-41d7-9e26-bab605af6424,"8056 Myers Circles
Danaborough, NM 21114",Smithhaven,Wallis and Futuna,KR,zip,-3.900690,116.174875,001-257-488-6169x6405,77307,Alabama,HI,2192 Maxwell Courts,county,"7402 Shelly Mill Apt. 505
New Brandonbury, NH 56476",Nguyenstad,South Georgia and the South Sandwich Islands,KZ,zip,-19.458943,-114.609898,(625)906-5812x22797,50358,Arizona,DE,597 Heather Junctions,neighborhood,+1-389-842-0205x800,http://www.lawrence.com/,https://dummyimage.com/918x194,utilities,6400,"Fill early power scene guy cost authority. Hold surface special experience.
Against seem along term high official. Recognize citizen if course sit feel into.",5ca33075-f1d8-4f0b-94ca-dc1ef31f5f1e,2024-04-17,57641313-7718-433f-b72e-4085eb9c8701,2024-05-24T23:53:29.420644,4aa13a89-10c6-4a15-b302-c0d44eef981b,2024-06-19T04:06:27.688466,2024-06-16T04:39:34.374818,2024-06-05T12:19:41.611442,2024-06-07T05:11:35.359382,772945,259882,web,public,2805181.29,296977
4a9f25c6-0a78-4fc6-9023-2107793f9759,True,5b0e2362-7505-421a-8fbc-ffa7c22fafd1,Brown-Martinez,customer - direct,db286d34-2fe0-4c18-b04d-b04233a06756,0d42bb7e-e2b1-4ae6-ad47-ee7b47ff86b5,"USS Sanchez
FPO AE 00573",Teresamouth,Iran,CM,country,58.387288,-13.491697,(608)211-1023x6515,52256,Pennsylvania,TN,687 Moreno Trail,extendedzip,"0785 Heidi Hollow Apt. 880
Port Tracy, OH 71696",Glennside,Kazakhstan,LU,zip,41.648038,77.744979,001-399-336-3532,94586,Rhode Island,MP,470 Castillo Crossroad Apt. 726,state,(714)847-7205x67616,http://trujillo.com/,https://dummyimage.com/318x481,hospitality,1575,"Full type form.
Network mother cold century staff. Enjoy as skill much attorney research agency. Important walk seven.",188aaec9-9f35-4e5f-b2e2-9964fb779865,2024-06-19,fbf17ac5-7f92-4dfa-80e6-9312181ba43c,2024-06-21T03:56:12.854843,8cb1ab77-a7c9-4d15-be9c-bb824162c1b4,2020-06-24T04:42:37.362648,2024-06-11T01:45:38.114373,2024-06-13T06:06:24.027466,2024-06-16T11:25:43.342061,446415,773761,other,public,9157728.93,725408
cf21c070-5330-4712-8878-39900f03ed65,True,dfe7c2a7-3b13-4b7a-baef-6ca3f80da682,Pierce and Sons,customer - direct,f3485470-ebd4-4656-8a30-595ff9e1869b,149e7197-cde7-43c0-984f-fc50f446afd7,"437 Torres Land Apt. 433
Donnachester, PA 36245",East Erin,Macao,FR,county,-21.579985,143.654586,001-688-339-7935x296,80434,Florida,NC,0805 Morris Mountain Apt. 899,county,"70148 Calderon Skyway
South Kathyville, IA 74414",South Amyberg,Turkmenistan,GT,country,-17.974070,-163.258868,6736258759,25720,Michigan,CO,228 Richard Creek Suite 784,country,(784)424-5388x62873,http://www.shepherd-jones.com/,https://placekitten.com/936/376,healthcare,2767,"You whether myself fear it. Father if medical election people clear real.
Second well wide. American successful factor good tax action.",9eedc070-542d-4065-88eb-799e4741a005,2024-05-11,34571823-0d08-44c8-9663-3b76fbd43dc4,2024-06-04T15:10:16.270776,ee09937f-d404-4bcc-955b-ab27e8db31a3,2020-08-14T12:56:27.665263,2024-06-09T01:02:00.571343,2024-06-02T15:39:04.139338,2024-06-14T04:02:37.995097,370265,554739,phone inquiry,other,8191246.11,998159
a96304af-76ff-48d2-a140-c060281cb359,True,5199f497-8211-49f8-83e4-c3adbe24d473,Thomas-Rodriguez,channel partner / reseller,09e58713-bbb8-446e-b113-da85130380f8,d6a2aad7-3848-4339-bb96-242db62462a3,"8949 Melissa Street Apt. 031
Crystalfort, ME 32009",North Jameschester,Portugal,IN,nearaddress,-61.923307,-145.517242,001-266-930-8593x637,94593,Iowa,NJ,028 Robert Drive,block,"6597 Kenneth Ferry
Suarezside, ID 71987",Mcmillanside,Lithuania,CY,street,55.572701,119.639134,739-358-8261x9527,34546,Oregon,FL,06765 Melendez Inlet,neighborhood,001-847-288-7282,https://petersen-gay.com/,https://picsum.photos/783/611,banking,4619,Stand assume let time. Use PM always treat blue growth charge. Sister worker raise late stuff from type.,3396a517-a4f1-46f9-b5c7-015bda300b31,2023-09-27,c1a82717-99f8-4e5d-a4ae-54b8fa71d4bd,2024-05-16T16:14:45.373365,ec4c7449-ceb0-4c81-8797-4a4179652104,2023-06-01T00:28:10.046703,2024-06-12T19:27:51.172582,2024-06-18T01:17:27.326632,2024-06-07T16:51:51.915867,656972,188511,phone inquiry,subsidiary,5312821.71,133290
b1c90893-16c4-4818-842c-f6688d612d98,True,b76c84ff-a0fe-409b-8f86-6059bc4041c3,"Jones, Jackson and Rodriguez",technology partner,03094392-bcbe-4ae6-852e-973e485c87e2,d677ef8a-3942-4e2b-b1c7-e3416847ce6e,"173 Martin Squares
Marthaside, CT 62449",Davishaven,Chad,KM,address,20.410002,-162.850140,657-588-2511x520,50607,Missouri,NY,655 Boyle Rapid,extendedzip,"553 Keller Plaza
Youngview, GA 75144",Schmidtmouth,Niger,AG,city,-88.3887255,149.950672,001-906-912-3092x602,28799,Alabama,PW,6278 Ortiz Canyon Suite 128,city,001-852-540-7501x31956,https://www.paul.biz/,https://picsum.photos/931/65,manufacturing,79,Though news interesting per they together. Result protect put south family full. Door position line piece ago. We ever there kitchen.,f6880329-1903-4c69-8bbc-d878d2ae43cc,2022-09-25,c3a6e145-0b7d-44d9-bc73-40c4c76cf87a,2024-04-30T07:44:38.197504,70d8f5af-9aaa-4508-808a-3db50dbe3a1a,2022-02-15T05:47:16.102789,2024-06-02T10:16:54.282616,2024-06-08T03:52:49.589211,2024-06-09T00:12:46.815333,531082,594034,web,public,8969061.63,923838
